rank,name,country_name,country_id,value
1,Roberto Bautista Agut,Spain,ESP,3.529
2,Diego Sebastian Schwartzman,Argentina,ARG,3.385
3,Marton Fucsovics,Hungary,HUN,3.371
4,Novak Djokovic,Serbia,SRB,3.358
5,Rafael Nadal,Spain,ESP,3.198
6,David Goffin,Belgium,BEL,3.179
7,Alejandro Davidovich Fokina,Spain,ESP,3.167
8,Gilles Simon,France,FRA,3.115
9,Alexander Zverev,Germany,GER,3.070
10,Denis Shapovalov,Canada,CAN,3.056
11,Dusan Lajovic,Serbia,SRB,3.017
12,Pablo Carreno Busta,Spain,ESP,3.000
13,Filip Krajinovic,Serbia,SRB,2.981
14,Andrey Rublev,Russian Federation,RUS,2.974
15,Daniil Medvedev,Russian Federation,RUS,2.964
16,Benoit Paire,France,FRA,2.963
17,Casper Ruud,Norway,NOR,2.958
18,Yoshihito Nishioka,Japan,JPN,2.926
19,John Millman,Australia,AUS,2.920
20,Jan Lennard Struff,Germany,GER,2.912
21,Jannik Sinner,Italy,ITA,2.910
22,Daniel Evans,United Kingdom,GBR,2.910
23,Dominic Thiem,Austria,AUT,2.878
24,Marco Cecchinato,Italy,ITA,2.840
25,Alex De Minaur,Australia,AUS,2.833
26,Grigor Dimitrov,Bulgaria,BUL,2.732
27,Christian Garin,Chile,CHI,2.714
28,Alexander Bublik,Kazakhstan,KAZ,2.678
29,Stefanos Tsitsipas,Greece,GRE,2.667
30,Adrian Mannarino,France,FRA,2.647
31,Frances Tiafoe,United States,USA,2.623
32,Felix Auger Aliassime,Canada,CAN,2.621
33,Tommy Paul,United States,USA,2.607
34,Ugo Humbert,France,FRA,2.592
35,Taylor Harry Fritz,United States,USA,2.578
36,Pierre Hugues Herbert,France,FRA,2.560
37,Jordan Thompson,Australia,AUS,2.557
38,Miomir Kecmanovic,Serbia,SRB,2.541
39,Borna Coric,Croatia,CRO,2.540
40,Stan Wawrinka,Switzerland,SUI,2.528
41,Hubert Hurkacz,Poland,POL,2.523
42,Vasek Pospisil,Canada,CAN,2.439
43,Marin Cilic,Croatia,CRO,2.389
44,Tennys Sandgren,United States,USA,2.377
45,Lloyd George Muirhead Harris,South Africa,RSA,2.353
46,Karen Khachanov,Russian Federation,RUS,2.345
47,Milos Raonic,Canada,CAN,2.200
48,Lorenzo Sonego,Italy,ITA,2.038
