rank,name,country_name,country_id,value
101,David Goffin,Belgium,BEL,47.50%
102,Daniel Elahi Galan Riveros,Colombia,COL,47.42%
103,Pablo Cuevas,Uruguay,URU,47.14%
104,Mikhail Kukushkin,Kazakhstan,KAZ,47.00%
105,Arthur Rinderknech,France,FRA,46.92%
106,Yasutaka Uchiyama,Japan,JPN,46.77%
107,Elias Ymer,Sweden,SWE,46.73%
108,Lloyd George Muirhead Harris,South Africa,RSA,46.69%
109,Ricardas Berankis,Lithuania,LTU,46.48%
110,Oscar Otte,Germany,GER,46.41%
111,Alejandro Davidovich Fokina,Spain,ESP,46.35%
112,Roberto Carballes Baena,Spain,ESP,46.31%
113,Federico Coria,Argentina,ARG,46.29%
114,Daniel Altmaier,Germany,GER,46.28%
115,Tennys Sandgren,United States,USA,46.27%
116,Andrej Martin,Slovakia,SVK,46.20%
117,Jaume Munar,Spain,ESP,46.17%
118,Marin Cilic,Croatia,CRO,46.17%
119,Stefano Travaglia,Italy,ITA,46.15%
120,Alex Molcan,Slovakia,SVK,45.95%
121,Max Purcell,Australia,AUS,45.93%
122,Kamil Majchrzak,Poland,POL,45.85%
123,Jan Lennard Struff,Germany,GER,45.83%
124,Juan Ignacio Londero,Argentina,ARG,45.63%
125,Norbert Gombos,Slovakia,SVK,45.47%
126,Dennis Novak,Austria,AUT,45.43%
127,Joao Sousa,Portugal,POR,45.42%
128,Vasek Pospisil,Canada,CAN,45.08%
129,Alexander Bublik,Kazakhstan,KAZ,44.59%
130,Guido Pella,Argentina,ARG,44.41%
131,Lucas Pouille,France,FRA,44.38%
132,Gilles Simon,France,FRA,44.37%
133,Egor Gerasimov,Belarus,BLR,44.36%
134,Benjamin Bonzi,France,FRA,44.35%
135,Radu Albot,"Moldova, Republic of",MDA,44.30%
136,Mikael Ymer,Sweden,SWE,43.66%
137,Pablo Andujar,Spain,ESP,43.56%
138,Benoit Paire,France,FRA,38.86%
